id,name,totalUnits,residentsCount,lat,lng
8731,1035 West Van Buren Street,294,73,41.876299,-87.6537208
8733,1640 West Division Street,146,64,41.9037494,-87.6692863
8735,1664 West Division Street,66,20,41.9035579,-87.6701177
8796,1611 West Division Street,108,32,41.9031445,-87.6680182
8797,375 West Erie Street,106,22,41.8936715,-87.6387652
8800,710 West Grand Avenue,106,32,41.8915477,-87.6464375
8803,600 North Dearborn Street,163,20,41.8926974,-87.6301704
8805,180 North Ada Street,268,36,41.8849831,-87.6611206
8840,225 North Columbus Drive,477,133,41.8867302,-87.6205085
8856,164 North Peoria Street,300,107,41.8848676,-87.6501408
8928,1210 South Indiana Avenue,804,72,41.8669777,-87.6230767
8965,1044 West Van Buren Street,196,94,41.8767593,-87.6535914
9031,1400 South Wabash Avenue,300,28,41.8639875,-87.6260827
9053,360 East South Water Street,608,80,41.8866088,-87.6181454
9096,1000 South Clark Street,470,33,41.8694789,-87.6312255
9100,8 East 9th Street,250,65,41.8708135,-87.6269519
9112,808 North Wells Street,318,63,41.8970541,-87.6343798
9115,465 North Park Drive,444,52,41.8906903,-87.6191363
9118,23 West Chicago Avenue,460,68,41.896494,-87.6291243
9125,805 North La Salle Drive,292,47,41.8968325,-87.6323311
9129,520 West Huron Street,121,30,41.8949775,-87.6420032
9137,400 North McClurg Court,480,29,41.8892193,-87.617594
9139,843 West Adams Street,6,15,41.8788817,-87.6487559
9140,850 West Adams Street,38,10,41.8794457,-87.6491907
9141,211 East Ohio Street,609,84,41.8923975,-87.6216907
9230,1333 South Wabash Avenue,305,59,41.864784,-87.6254746
9232,1345 South Wabash Avenue,144,21,41.8644171,-87.6254821
9233,233 East Wacker Drive,536,20,41.8877284,-87.6212896
9235,441 East Erie Street,595,85,41.8941507,-87.6164486
9241,1255 South Michigan Avenue,389,32,41.8660927,-87.6238198
9250,1130 South Michigan Avenue,656,46,41.8685662,-87.624423
9254,910 South Michigan Avenue,300,20,41.8701636,-87.6248468
9264,780 South Federal Street,115,12,41.8726666,-87.6297319
9268,1135 South Delano Court,168,13,41.8681842,-87.6322038
9274,1326 South Michigan Avenue,505,31,41.8649248,-87.6246539
9278,731 South Plymouth Court,112,15,41.87254,-87.628354
9281,1140 South Wabash Avenue,318,52,41.8680994,-87.6260644
9282,1169 South Plymouth Court,75,14,41.8678732,-87.6281235
9288,300 North Canal Street,451,17,41.8869188,-87.6399026
9298,1255 South State Street,256,37,41.8661707,-87.6267747
9335,740 South Federal Street,110,16,41.8729924,-87.6297148
9338,1212 South Michigan Avenue,346,60,41.867097,-87.6243836
9345,765 West Adams Street,350,49,41.8787347,-87.6465919
9368,3150 North Sheffield Avenue,54,10,41.9396166,-87.6543628
9371,3141 North Sheffield Avenue,89,14,41.9392287,-87.65372
9389,605 West Madison Street,608,106,41.881012,-87.643137
9398,123 South Green Street,186,22,41.8799446,-87.6482168
9399,625 West Madison Street,598,119,41.8817009,-87.643301
9439,1730 North Clark Street,574,80,41.9137578,-87.633797
9466,355 East Ohio Street,1293,55,41.8924771,-87.6186868
9618,1201 North La Salle Drive,372,76,41.904181,-87.6325972
9630,228 West Hill Street,450,65,41.9022533,-87.6359161
9739,670 West Wayman Street,101,21,41.887525,-87.6454396
9756,3218 North Clark Street,99,22,41.9403706,-87.651204
9762,740 West Fulton Street,132,13,41.8869397,-87.6472722
9817,3217 North Clark Street,32,27,41.9405327,-87.6508615
9832,25 West Randolph Street,691,108,41.8843803,-87.6287461
9834,63 East Lake Street,275,25,41.885623,-87.6257046
9836,73 East Lake Street,332,23,41.8854911,-87.6255006
9837,750 North Rush Street,221,14,41.896318,-87.6258648
9858,1036 North Dearborn Street,135,17,41.9016931,-87.6301183
9861,14175 Dallas Parkway,392,63,32.9378872,-96.8240339
9890,845 North State Street,378,42,41.8981352,-87.6279325
9917,1650 West Roscoe Street,114,13,41.9434232,-87.6707196
9925,633 South Plymouth Court,92,18,41.8734584,-87.628408
9930,445 East Ohio Street,569,113,41.8920185,-87.6166132
9934,420 East Ohio Street,263,46,41.8928645,-87.6165167
9935,400 East South Water Street,549,89,41.8866446,-87.6166722
9966,520 North Halsted Street,89,24,41.8918815,-87.6479762
9968,1250 West Van Buren Street,103,31,41.8767166,-87.6589603
9969,720 South Wells Street,420,70,41.8725605,-87.6339106
9972,"151 Michigan Avenue, Chicago, IL, USA, 60601",-,50,41.8850192,-87.6242204
9973,151 North Michigan Avenue,563,32,41.8848333,-87.6241609
10004,1000 North Kingsbury Street,66,13,41.899648,-87.64495
10008,855 West Madison Street,319,29,41.8815546,-87.6494487
10040,510 West Erie Street,127,26,41.8941492,-87.6418658
10043,200 East Illinois Street,334,44,41.8912133,-87.6221817
10048,437 West Division Street,122,20,41.9034475,-87.6394341
10093,833 North Clark Street,368,69,41.8974253,-87.6308951
10131,1001 South State Street,397,93,41.8700172,-87.6270451
10145,420 East Waterside Drive,321,10,41.8870911,-87.6163031
10147,175 North Harbor Drive,599,27,41.8854852,-87.6155095
10155,340 East North Water Street,398,46,41.8896136,-87.6188407
10174,1201 Lady Bird Lane,295,82,30.2422289,-97.7225758
10210,625 West Jackson Boulevard,91,35,41.8778774,-87.6435687
10220,312 North May Street,45,10,41.8875106,-87.6560312
10224,1164 West Madison Street,216,35,41.8818683,-87.6569898
10228,215 North Aberdeen Street,73,22,41.886141,-87.654329
10238,525 West Hawthorne Place,233,10,41.9445158,-87.6422529
10280,3660 North Lake Shore Drive,593,131,41.9499059,-87.6457835
10311,510 West Belmont Avenue,278,30,41.9405533,-87.6427724
10316,432 West Belmont Avenue,55,12,41.9404754,-87.6408816
10320,565 West Quincy Street,241,21,41.8784947,-87.6422376
10322,345 East Ohio Street,482,39,41.8921031,-87.6191022
10323,500 West Belmont Avenue,72,13,41.9402714,-87.642196
10327,420 West Belmont Avenue,207,51,41.9404074,-87.6403998
10370,655 West Irving Park Road,905,94,41.9543874,-87.6470522
10388,160 North Morgan Street,-,19,41.8849744,-87.6523958
10418,625 West Division Street,240,37,41.9035619,-87.6442225
10421,873 North Larrabee Street,72,24,41.898639,-87.642694
10441,353 North Desplaines Street,351,81,41.8883403,-87.643546
10687,1910 South Indiana Avenue,90,23,41.856002,-87.622764
10691,212 East Cullerton Street,106,31,41.8556388,-87.6218889
10694,1727 South Indiana Avenue,116,12,41.8583593,-87.6218917
10695,1720 South Michigan Avenue,498,111,41.8586026,-87.6246153
10696,320 East 21st Street,119,35,41.8546184,-87.6195225
10699,2001 South Michigan Avenue,449,13,41.855156,-87.6228394
10777,330 West Grand Avenue,99,15,41.8917654,-87.6366027
10787,645 North Kingsbury Street,171,35,41.8933258,-87.6411183
10842,1620 South Michigan Avenue,249,55,41.859565,-87.6242683
10851,1629 South Prairie Avenue,274,52,41.8594779,-87.6205433
10870,1600 South Indiana Avenue,143,27,41.8598949,-87.6230088
10872,1464 South Michigan Avenue,215,33,41.8622578,-87.624289
10874,1601 South Michigan Avenue,48,18,41.8605909,-87.6237769
10967,2138 South Indiana Avenue,282,42,41.8531368,-87.6226167
10985,1819 South Michigan Avenue,88,23,41.8572514,-87.6235831
10987,1845 South Michigan Avenue,138,32,41.8565623,-87.6234583
11000,30 East Roosevelt Road,45,11,41.8676695,-87.6261192
11038,1401 Southwest 22nd Street,-,13,25.7513489,-80.2185544
11135,The Prescott,346,87,30.176954,-97.7845082
11161,1125 West Van Buren Street,200,47,41.8764586,-87.6555539
11171,913 West Van Buren Street,40,10,41.8765279,-87.6501452
11280,11 South Green Street,167,21,41.8815071,-87.6483662
11286,901 West Madison Street,148,20,41.8815223,-87.6500526
11387,225 South Sangamon Street,85,12,41.8782525,-87.6504831
11390,933 West Van Buren Street,180,49,41.876095,-87.6512596
11498,2515 Elmont Drive,-,39,30.2390219,-97.7207209
11568,Onni Fulton Market,334,86,41.8882401,-87.6467633
11714,420 South Clinton Street,126,28,41.8761743,-87.6411758
11732,Three Fountains,587,84,29.7440357,-95.4851811
11776,3401 South Lamar Boulevard,291,45,30.2405598,-97.7860636
11800,Camden McGowen Station,315,21,29.7444783,-95.3758541
11832,2 East 8th Street,330,45,41.871992,-87.6271868
11833,777 South State Street,18,14,41.8720361,-87.6272093
11884,5151 Hidalgo Street,399,80,29.7352271,-95.4645166
11891,904 Cougar Cove,-,11,30.2088359,-97.7860107
11964,AMLI on Aldrich,318,69,30.3029414,-97.7015501
11968,1620 East Riverside Drive,449,81,30.2452206,-97.7301827
12036,7600 Kirby Drive,376,34,29.6949739,-95.4163323
12133,400 East Randolph Street,1021,50,41.8846395,-87.6162036
12152,Fairmont Museum District,236,42,29.7332893,-95.4027281
12206,East Vue Ranch Apartments,342,111,30.2368343,-97.6888268
12210,3323 McCue Road,420,83,29.7304079,-95.4641943
12237,750 North Dearborn Street,386,50,41.8962865,-87.6302837
12241,500 South Clinton Street,244,93,41.8750801,-87.6415754
12249,The Flats at West Alabama,304,53,29.7375398,-95.4351104
12261,Weston,141,129,29.6995191,-95.4242577
12361,4040 Koehler Street,285,34,29.774841,-95.401635
12371,5880 Inwood Drive,453,66,29.7462032,-95.4851704
12488,The Abbey at energy Corridor,156,28,29.752612,-95.6192648
12494,3809 South Congress Avenue,308,51,30.2254269,-97.7622648
12570,3101 South Lamar Boulevard,104,27,30.2413525,-97.7850624
12643,2626 Fountain View Drive,282,36,29.7405774,-95.4857547
12702,770 North Eldridge Parkway,320,52,29.7753258,-95.6173761
12728,Windsor South Congress,308,104,30.177415,-97.7833886
12768,Lenox Oaks,259,76,29.730707,-95.446741
12778,300 North Lamar Boulevard,156,63,30.2696479,-97.7558401
12782,Metropole,290,40,29.7344521,-95.4316782
12804,3000 Sage Road,326,38,29.7365077,-95.4671108
12811,5455 Richmond Avenue,392,65,29.7312788,-95.4730047
12817,3255 Las Palmas Street,327,32,29.7362548,-95.4429481
12821,809 South Lamar Boulevard,345,116,30.2568514,-97.7602682
12845,3015 Weslayan Street,383,62,29.7374952,-95.4407644
12876,125 South Jefferson Street,500,27,41.879941,-87.6421575
12877,123 North Desplaines Street,223,14,41.8836125,-87.6438774
12919,3607 South Lamar Boulevard,307,21,30.2390624,-97.7882589
12983,2303 Mid Lane,345,41,29.7436267,-95.4499835
13076,The Dawson,355,39,29.7545891,-95.6274019
13081,Briar Forest Lofts,353,38,29.7544855,-95.6203391
13113,1615 Bering Drive,102,15,29.7512174,-95.4791328
13159,5510 South Rice Avenue,428,54,29.7227785,-95.4684923
13182,3333 Weslayan Street,250,12,29.7351904,-95.4405036
13215,Tree Apartments,335,43,30.2287612,-97.7669678
13218,Everly Apartments,387,38,29.7342825,-95.5131302
13262,3660 Richmond Avenue,295,34,29.7337705,-95.4328821
13268,Water Marq,271,92,30.254528,-97.7440812
13334,2660 Augusta Drive,313,35,29.7391957,-95.4827913
13345,808 West Van Buren Street,150,35,41.8768963,-87.647523
13346,315 South Peoria Street,136,24,41.8774557,-87.6494196
13375,Gibson Flats,202,21,30.2540517,-97.7619553
13411,2411 Fondren Road,277,40,29.7415497,-95.5208462
13414,8820 Westheimer Road,336,17,29.7379997,-95.5194525
13425,Caroline Uptown West,322,42,29.7352518,-95.5031416
13457,2121 Mid Lane,330,16,29.7455139,-95.449495
13460,Caroline Post Oak,241,37,29.7435281,-95.463545
13461,1922 West Ogden Avenue,272,26,41.8747112,-87.6751428
13489,2300 McCue Road,299,61,29.7453151,-95.4648094
13510,670 North May Street,113,10,41.8937277,-87.6563934
13515,504 North Green Street,227,25,41.8914884,-87.6489634
13584,321 South Sangamon Street,70,25,41.8769873,-87.6506062
13586,3003 Memorial Court,380,74,29.7646682,-95.3902946
13642,1000 San Marcos Street,290,83,30.2684129,-97.7325923
13676,3805 West Alabama Street,222,27,29.7375782,-95.4390457
13678,3720 West Alabama Street,252,26,29.7385607,-95.4381861
13679,11711 Domain Drive,255,57,30.4040752,-97.7218415
13692,730 West Couch Place,227,60,41.885172,-87.6470975
13722,3100 Post Oak Boulevard,272,33,29.7336583,-95.4612513
13724,3300 Sage Road,318,36,29.733963,-95.4671114
13762,70 East Briar Hollow Lane,318,74,29.7476121,-95.4496435
13773,807 South Post Oak Lane,278,42,29.7598306,-95.4627507
13774,502 South Post Oak Lane,238,31,29.7637313,-95.4636729
13781,1333 Shore District Drive,413,20,30.2432974,-97.7272428
13791,7110 Ardmore Street,326,69,29.6947018,-95.379827
13792,4323 South Congress Avenue,392,14,30.218741,-97.7645391
13793,7373 Ardmore Street,378,51,29.6895099,-95.3798515
13810,1111 Post Oak Boulevard,392,65,29.7529536,-95.4585308
13822,1432 West 21st Street,99,20,41.8544087,-87.6631813
13916,Folio West Houston,271,49,29.7379278,-95.5607653
13918,Flats on Tanglewilde,257,49,29.7395308,-95.5357244
13966,13250 Westheimer Road,-,25,29.7368291,-95.6213999
14050,12976 Westheimer Road,-,11,29.7367964,-95.6164571
14107,225 West Huron Street,-,18,41.8946616,-87.6353565
14111,1301 Richmond Avenue,-,51,29.7338136,-95.3949359
14130,1255 North Sandburg Terrace,-,34,41.9054286,-87.6319398
14150,4139 Bellaire Boulevard,270,22,29.7055523,-95.4437642
14155,1212 North La Salle Drive,230,36,41.9042573,-87.633142
14193,6020 South 1st Street,308,46,30.2031977,-97.784758
14267,13098 Westheimer Road,-,26,29.7367069,-95.6205582
14268,2500 Woodland Park Drive,-,29,29.7379264,-95.5815435
14313,2601 Woodland Park Drive,296,37,29.7358431,-95.5806818
14316,2727 Elmside Drive,-,13,29.735662,-95.5432945
14355,2301 South Voss Road,-,19,29.7429615,-95.500627
14359,PARK AT VOSS,810,18,29.7414821,-95.5018554
14386,NEXT Apartments,310,51,41.8979847,-87.6375246
14478,2525 South Voss Road,-,51,29.7399428,-95.4998219
14483,1133 North Dearborn Street,-,59,41.9027842,-87.6296666
14520,7510 Burgoyne Drive,-,27,29.7433761,-95.5022135
14531,422 West Riverside Drive,-,44,30.2599623,-97.7489717
14627,10X Woodway Square,507,76,29.7542288,-95.497896
14672,Oasis at Piney Point,318,10,29.7386033,-95.5244534
14676,2742 Jeanetta Street,-,27,29.7357148,-95.5266671
14677,853 West Blackhawk Street,-,51,41.9083224,-87.6503284
14688,345 North La Salle Drive,390,48,41.8888753,-87.6318248
14689,Tuscany Walk Apartments,165,26,29.7469852,-95.499658
14726,3816 South Lamar Boulevard,602,62,30.2390287,-97.7894291
14767,510 Richmond Avenue,-,40,29.7350376,-95.386348
14771,4641 Montrose Boulevard,-,21,29.7308572,-95.390736
14802,4410 Westheimer Road,-,26,29.7420754,-95.4514497
14830,2345 Sage Road,-,16,29.7438974,-95.4663543
14865,2700 Woodland Park Drive,-,30,29.734834,-95.581168
14872,2828 Hayes Road,-,60,29.7343369,-95.5778917
14938,7171 Buffalo Speedway,-,16,29.7028445,-95.4270711
14941,7300 Brompton Street,-,22,29.702232,-95.4232191
15015,Sur512,167,27,30.2117001,-97.7721247
15024,2380 South Macgregor Way,224,46,29.7110878,-95.3793729
15028,Hermann Park Lofts,381,53,29.7103595,-95.3818031
15029,Upper Kirby,230,12,29.7347697,-95.4154729
15032,Avalon Square Apartments,221,11,29.7429787,-95.4164226
15066,2828 Old Spanish Trail,300,37,29.6987899,-95.3854074
15071,500 Crawford Street,-,28,29.7577833,-95.3573875
15082,2515 Caroline Street,-,14,29.7441671,-95.3708528
15137,2501 Tanglewilde Street,-,12,29.7402477,-95.5342311
15140,Park at Woodlake,564,18,29.7405155,-95.53178
15154,401 West 25th Street,408,39,29.8092836,-95.4023
15180,13021 Legendary Drive,-,30,30.433741,-97.729237
15182,13201 Legendary Drive,-,40,30.4381878,-97.7311889
15185,9550 Ella Lee Lane,-,16,29.7429391,-95.5340615
15187,2336 Douglas Street,-,19,30.2289894,-97.7335026
15193,720 West 26th Street,-,84,29.8096503,-95.4118571
15200,1660 West T C Jester Boulevard,-,21,29.7992008,-95.4258463
15203,1710 West T C Jester Boulevard,-,13,29.8004185,-95.4274647
15206,1221 South Congress Avenue,283,32,30.2518113,-97.7482391
15234,404 Oxford Street,-,23,29.7777311,-95.3908056
15237,7575 South Westmoreland Road,-,19,32.6544854,-96.8879239
15242,Cortland Vizcaya,312,28,29.7937124,-95.6903812
15246,2001 Westheimer Road,-,40,29.7425161,-95.4085819
15261,7202 South Westmoreland Road,-,13,32.6581117,-96.880879
15412,13301 Center Lake Drive,-,41,30.4086544,-97.6646027
15432,100 West Chestnut Street,-,65,41.8981685,-87.6317278
15447,2222 Maroneal Street,-,26,29.7038301,-95.4104815
15454,1800 El Paseo Street,-,20,29.6886213,-95.397143
15524,Bexley SoCo,262,78,30.2011411,-97.7749341
15527,14232 Dallas Parkway,221,19,32.9435493,-96.8200002
15533,2929 Greenbriar Drive,71,14,29.7392481,-95.4125765
15550,Memorial Heights,558,46,29.7675604,-95.3951826
15557,Villas at Bunker Hill Apartments,399,49,29.7893982,-95.5318448
15559,District at Memorial,328,48,29.7858712,-95.5526557
15561,Avasa Spring Branch,364,76,29.7884011,-95.5700838
15563,The Viv,380,40,29.7581853,-95.3894562
15565,11070 Katy Freeway,360,20,29.7855792,-95.5753998
15569,Us Bayou Park,406,52,29.7564534,-95.3904348
15596,616 Memorial Heights Drive,437,44,29.7650221,-95.3893539
15609,Hue on Greenhouse,392,40,29.7977762,-95.7053385
15612,Cortland Inkwell Greenhouse,301,31,29.7956833,-95.7037636
15617,The Fitz,226,40,29.7664273,-95.391951
15618,Volterra at Westlake,377,35,29.7962374,-95.7068578
15638,City Park in the Heights,288,12,29.7992581,-95.4227976
15654,Radius West,364,15,29.7885947,-95.7065943
15660,369 Grand,356,66,41.891386,-87.6377713
15664,Park Falls,296,15,29.7910288,-95.7095803
15692,2500 Greenhouse Road,288,32,29.7986797,-95.7028407
15695,The Everly,359,12,32.9030305,-96.7129866
15738,5711 Preston Oaks Road,329,22,32.9458888,-96.8086778
15740,715 West Slaughter Lane,286,19,30.1711427,-97.8023401
15760,Elan Med Center,281,19,29.7037206,-95.3932189
15768,Adenine,266,30,29.702947,-95.3948024
15769,1 Hermann Museum Circle Drive,425,64,29.718498,-95.3818782
15863,500 East Riverside Drive,144,19,30.2541437,-97.7424056
15864,Metropolis Apartments,308,14,30.2310722,-97.7260745
15908,Yorktown Crossing,312,41,29.8602935,-95.6467399
15967,Renaissance at North Bend,365,14,30.4123703,-97.6952255
16000,Prose Copperfield,361,58,29.8774777,-95.6376771
16039,Artisan Apartments & Shops,431,26,30.4672956,-97.7636951
16040,Henry Heights,186,19,30.41111,-97.6963469
16041,14000 Noel Road,404,29,32.9383724,-96.8167168
16042,Madison Northridge,200,17,30.4009132,-97.7002548
16051,7201 Ranch Road 2222,5,52,30.3704315,-97.807838
16141,33Hundred,349,27,30.4406064,-97.6956576
16160,Brisa At Shadowlake,335,10,29.7340672,-95.5985964
16167,10001 South 1st Street,426,33,30.1597801,-97.7966792
16209,2777 Woodland Park Drive,216,11,29.7346606,-95.5795292
16211,12360 Richmond Avenue,518,22,29.7334705,-95.5973843
16303,7550 Kirby Drive,-,24,29.6989645,-95.4186033
16305,7500 Kirby Drive,-,28,29.6999779,-95.4206698
16364,8877 Frankway Drive,-,14,29.6840873,-95.4541109
